Time,Source,Destination,Protocol,Length,Info
402.268959,192.168.18.46,192.168.18.1,TCP,66,61763  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
170.661439,2800:480:ff50:54::c,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  60920 [ACK] Seq=1341096 Ack=16025 Win=107008 Len=1440 [TCP segment of a reassembled PDU]
2401.112158,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,"443  >  61093 [PSH, ACK] Seq=239791043 Ack=401382 Win=1074432 Len=1440 [TCP segment of a reassembled PDU]"
2158.484058,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,"443  >  61093 [PSH, ACK] Seq=206015873 Ack=345413 Win=933376 Len=1440 [TCP segment of a reassembled PDU]"
151.447097,192.168.18.46,192.168.18.1,TCP,54,59690  >  53 [ACK] Seq=31 Ack=633 Win=130560 Len=0
2509.784267,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,"443  >  61093 [PSH, ACK] Seq=261234813 Ack=435029 Win=1156864 Len=1440 [TCP segment of a reassembled PDU]"
1663.954159,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:503::e,TCP,74,61093  >  443 [ACK] Seq=217784 Ack=131586577 Win=264960 Len=0
1189.34855,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=58895337 Ack=96864 Win=313088 Len=1440 [TCP segment of a reassembled PDU]
1939.412857,2600:9000:235b:2a00:17:3fb3:2400:93a1,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1294,"443  >  61786 [PSH, ACK] Seq=33032 Ack=48858 Win=176128 Len=1220 [TCP segment of a reassembled PDU]"
2122.498745,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=196337872 Ack=327539 Win=888576 Len=1440 [TCP segment of a reassembled PDU]
2448.309712,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:503::e,TCP,74,61093  >  443 [ACK] Seq=419338 Ack=250016966 Win=529920 Len=0
198.438545,2800:480:ff50:b1::b536:a098,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  60973 [ACK] Seq=166787 Ack=4495 Win=64128 Len=1440 [TCP segment of a reassembled PDU]
